profileID,respID,qID,altID,obsID,blockID,location,price,materials,frequency
16,297,5,1,2373,1,Drop-off,10,Food waste,1
97,297,5,2,2373,1,Door Pick-up,15,Commercial compost,4
68,297,6,1,2374,1,Drop-off,15,Commercial compost,3
87,297,6,2,2374,1,Door Pick-up,15,Limited food waste,3
47,297,7,1,2375,1,Door Pick-up,15,Food waste,2
117,297,7,2,2375,1,Door Pick-up,15,Limited food waste,4
26,297,8,1,2376,1,Drop-off,10,Limited food waste,1
65,297,8,2,2376,1,Door Pick-up,10,Commercial compost,3
40,298,1,1,2377,1,Drop-off,20,Commercial compost,2
80,298,1,2,2377,1,Drop-off,20,Food waste,3
3,298,2,1,2378,1,Door Pick-up,5,Commercial compost,1
84,298,2,2,2378,1,Drop-off,5,Limited food waste,3
23,298,3,1,2379,1,Door Pick-up,5,Limited food waste,1
106,298,3,2,2379,1,Drop-off,10,Food waste,4
74,298,4,1,2380,1,Drop-off,5,Food waste,3
25,298,4,2,2380,1,Door Pick-up,10,Limited food waste,1
16,298,5,1,2381,1,Drop-off,10,Food waste,1
97,298,5,2,2381,1,Door Pick-up,15,Commercial compost,4
68,298,6,1,2382,1,Drop-off,15,Commercial compost,3
87,298,6,2,2382,1,Door Pick-up,15,Limited food waste,3
47,298,7,1,2383,1,Door Pick-up,15,Food waste,2
117,298,7,2,2383,1,Door Pick-up,15,Limited food waste,4
26,298,8,1,2384,1,Drop-off,10,Limited food waste,1
65,298,8,2,2384,1,Door Pick-up,10,Commercial compost,3
40,299,1,1,2385,1,Drop-off,20,Commercial compost,2
80,299,1,2,2385,1,Drop-off,20,Food waste,3
3,299,2,1,2386,1,Door Pick-up,5,Commercial compost,1
84,299,2,2,2386,1,Drop-off,5,Limited food waste,3
23,299,3,1,2387,1,Door Pick-up,5,Limited food waste,1
106,299,3,2,2387,1,Drop-off,10,Food waste,4
74,299,4,1,2388,1,Drop-off,5,Food waste,3
25,299,4,2,2388,1,Door Pick-up,10,Limited food waste,1
16,299,5,1,2389,1,Drop-off,10,Food waste,1
97,299,5,2,2389,1,Door Pick-up,15,Commercial compost,4
68,299,6,1,2390,1,Drop-off,15,Commercial compost,3
87,299,6,2,2390,1,Door Pick-up,15,Limited food waste,3
47,299,7,1,2391,1,Door Pick-up,15,Food waste,2
117,299,7,2,2391,1,Door Pick-up,15,Limited food waste,4
26,299,8,1,2392,1,Drop-off,10,Limited food waste,1
65,299,8,2,2392,1,Door Pick-up,10,Commercial compost,3
40,300,1,1,2393,1,Drop-off,20,Commercial compost,2
80,300,1,2,2393,1,Drop-off,20,Food waste,3
3,300,2,1,2394,1,Door Pick-up,5,Commercial compost,1
84,300,2,2,2394,1,Drop-off,5,Limited food waste,3
23,300,3,1,2395,1,Door Pick-up,5,Limited food waste,1
106,300,3,2,2395,1,Drop-off,10,Food waste,4
74,300,4,1,2396,1,Drop-off,5,Food waste,3
25,300,4,2,2396,1,Door Pick-up,10,Limited food waste,1
16,300,5,1,2397,1,Drop-off,10,Food waste,1
97,300,5,2,2397,1,Door Pick-up,15,Commercial compost,4
68,300,6,1,2398,1,Drop-off,15,Commercial compost,3
87,300,6,2,2398,1,Door Pick-up,15,Limited food waste,3
47,300,7,1,2399,1,Door Pick-up,15,Food waste,2
117,300,7,2,2399,1,Door Pick-up,15,Limited food waste,4
26,300,8,1,2400,1,Drop-off,10,Limited food waste,1
65,300,8,2,2400,1,Door Pick-up,10,Commercial compost,3
40,301,1,1,2401,1,Drop-off,20,Commercial compost,2
80,301,1,2,2401,1,Drop-off,20,Food waste,3
3,301,2,1,2402,1,Door Pick-up,5,Commercial compost,1
84,301,2,2,2402,1,Drop-off,5,Limited food waste,3
23,301,3,1,2403,1,Door Pick-up,5,Limited food waste,1
106,301,3,2,2403,1,Drop-off,10,Food waste,4
74,301,4,1,2404,1,Drop-off,5,Food waste,3
25,301,4,2,2404,1,Door Pick-up,10,Limited food waste,1
16,301,5,1,2405,1,Drop-off,10,Food waste,1
97,301,5,2,2405,1,Door Pick-up,15,Commercial compost,4
68,301,6,1,2406,1,Drop-off,15,Commercial compost,3
87,301,6,2,2406,1,Door Pick-up,15,Limited food waste,3
47,301,7,1,2407,1,Door Pick-up,15,Food waste,2
117,301,7,2,2407,1,Door Pick-up,15,Limited food waste,4
26,301,8,1,2408,1,Drop-off,10,Limited food waste,1
65,301,8,2,2408,1,Door Pick-up,10,Commercial compost,3
40,302,1,1,2409,1,Drop-off,20,Commercial compost,2
80,302,1,2,2409,1,Drop-off,20,Food waste,3
3,302,2,1,2410,1,Door Pick-up,5,Commercial compost,1
84,302,2,2,2410,1,Drop-off,5,Limited food waste,3
23,302,3,1,2411,1,Door Pick-up,5,Limited food waste,1
106,302,3,2,2411,1,Drop-off,10,Food waste,4
74,302,4,1,2412,1,Drop-off,5,Food waste,3
25,302,4,2,2412,1,Door Pick-up,10,Limited food waste,1
16,302,5,1,2413,1,Drop-off,10,Food waste,1
97,302,5,2,2413,1,Door Pick-up,15,Commercial compost,4
68,302,6,1,2414,1,Drop-off,15,Commercial compost,3
87,302,6,2,2414,1,Door Pick-up,15,Limited food waste,3
47,302,7,1,2415,1,Door Pick-up,15,Food waste,2
117,302,7,2,2415,1,Door Pick-up,15,Limited food waste,4
26,302,8,1,2416,1,Drop-off,10,Limited food waste,1
65,302,8,2,2416,1,Door Pick-up,10,Commercial compost,3
40,303,1,1,2417,1,Drop-off,20,Commercial compost,2
80,303,1,2,2417,1,Drop-off,20,Food waste,3
3,303,2,1,2418,1,Door Pick-up,5,Commercial compost,1
84,303,2,2,2418,1,Drop-off,5,Limited food waste,3
23,303,3,1,2419,1,Door Pick-up,5,Limited food waste,1
106,303,3,2,2419,1,Drop-off,10,Food waste,4
74,303,4,1,2420,1,Drop-off,5,Food waste,3
25,303,4,2,2420,1,Door Pick-up,10,Limited food waste,1
16,303,5,1,2421,1,Drop-off,10,Food waste,1
97,303,5,2,2421,1,Door Pick-up,15,Commercial compost,4
68,303,6,1,2422,1,Drop-off,15,Commercial compost,3
87,303,6,2,2422,1,Door Pick-up,15,Limited food waste,3
47,303,7,1,2423,1,Door Pick-up,15,Food waste,2
117,303,7,2,2423,1,Door Pick-up,15,Limited food waste,4
26,303,8,1,2424,1,Drop-off,10,Limited food waste,1
65,303,8,2,2424,1,Door Pick-up,10,Commercial compost,3
40,304,1,1,2425,1,Drop-off,20,Commercial compost,2
80,304,1,2,2425,1,Drop-off,20,Food waste,3
3,304,2,1,2426,1,Door Pick-up,5,Commercial compost,1
84,304,2,2,2426,1,Drop-off,5,Limited food waste,3
23,304,3,1,2427,1,Door Pick-up,5,Limited food waste,1
106,304,3,2,2427,1,Drop-off,10,Food waste,4
74,304,4,1,2428,1,Drop-off,5,Food waste,3
25,304,4,2,2428,1,Door Pick-up,10,Limited food waste,1
16,304,5,1,2429,1,Drop-off,10,Food waste,1
97,304,5,2,2429,1,Door Pick-up,15,Commercial compost,4
68,304,6,1,2430,1,Drop-off,15,Commercial compost,3
87,304,6,2,2430,1,Door Pick-up,15,Limited food waste,3
47,304,7,1,2431,1,Door Pick-up,15,Food waste,2
117,304,7,2,2431,1,Door Pick-up,15,Limited food waste,4
26,304,8,1,2432,1,Drop-off,10,Limited food waste,1
65,304,8,2,2432,1,Door Pick-up,10,Commercial compost,3
40,305,1,1,2433,1,Drop-off,20,Commercial compost,2
80,305,1,2,2433,1,Drop-off,20,Food waste,3
3,305,2,1,2434,1,Door Pick-up,5,Commercial compost,1
84,305,2,2,2434,1,Drop-off,5,Limited food waste,3
23,305,3,1,2435,1,Door Pick-up,5,Limited food waste,1
106,305,3,2,2435,1,Drop-off,10,Food waste,4
74,305,4,1,2436,1,Drop-off,5,Food waste,3
25,305,4,2,2436,1,Door Pick-up,10,Limited food waste,1
16,305,5,1,2437,1,Drop-off,10,Food waste,1
97,305,5,2,2437,1,Door Pick-up,15,Commercial compost,4
68,305,6,1,2438,1,Drop-off,15,Commercial compost,3
87,305,6,2,2438,1,Door Pick-up,15,Limited food waste,3
47,305,7,1,2439,1,Door Pick-up,15,Food waste,2
117,305,7,2,2439,1,Door Pick-up,15,Limited food waste,4
26,305,8,1,2440,1,Drop-off,10,Limited food waste,1
65,305,8,2,2440,1,Door Pick-up,10,Commercial compost,3
40,306,1,1,2441,1,Drop-off,20,Commercial compost,2
80,306,1,2,2441,1,Drop-off,20,Food waste,3
3,306,2,1,2442,1,Door Pick-up,5,Commercial compost,1
84,306,2,2,2442,1,Drop-off,5,Limited food waste,3
23,306,3,1,2443,1,Door Pick-up,5,Limited food waste,1
106,306,3,2,2443,1,Drop-off,10,Food waste,4
74,306,4,1,2444,1,Drop-off,5,Food waste,3
25,306,4,2,2444,1,Door Pick-up,10,Limited food waste,1
16,306,5,1,2445,1,Drop-off,10,Food waste,1
97,306,5,2,2445,1,Door Pick-up,15,Commercial compost,4
68,306,6,1,2446,1,Drop-off,15,Commercial compost,3
87,306,6,2,2446,1,Door Pick-up,15,Limited food waste,3
47,306,7,1,2447,1,Door Pick-up,15,Food waste,2
117,306,7,2,2447,1,Door Pick-up,15,Limited food waste,4
26,306,8,1,2448,1,Drop-off,10,Limited food waste,1
65,306,8,2,2448,1,Door Pick-up,10,Commercial compost,3
40,307,1,1,2449,1,Drop-off,20,Commercial compost,2
80,307,1,2,2449,1,Drop-off,20,Food waste,3
3,307,2,1,2450,1,Door Pick-up,5,Commercial compost,1
84,307,2,2,2450,1,Drop-off,5,Limited food waste,3
23,307,3,1,2451,1,Door Pick-up,5,Limited food waste,1
106,307,3,2,2451,1,Drop-off,10,Food waste,4
74,307,4,1,2452,1,Drop-off,5,Food waste,3
25,307,4,2,2452,1,Door Pick-up,10,Limited food waste,1
16,307,5,1,2453,1,Drop-off,10,Food waste,1
97,307,5,2,2453,1,Door Pick-up,15,Commercial compost,4
68,307,6,1,2454,1,Drop-off,15,Commercial compost,3
87,307,6,2,2454,1,Door Pick-up,15,Limited food waste,3
47,307,7,1,2455,1,Door Pick-up,15,Food waste,2
117,307,7,2,2455,1,Door Pick-up,15,Limited food waste,4
26,307,8,1,2456,1,Drop-off,10,Limited food waste,1
65,307,8,2,2456,1,Door Pick-up,10,Commercial compost,3
40,308,1,1,2457,1,Drop-off,20,Commercial compost,2
80,308,1,2,2457,1,Drop-off,20,Food waste,3
3,308,2,1,2458,1,Door Pick-up,5,Commercial compost,1
84,308,2,2,2458,1,Drop-off,5,Limited food waste,3
23,308,3,1,2459,1,Door Pick-up,5,Limited food waste,1
106,308,3,2,2459,1,Drop-off,10,Food waste,4
74,308,4,1,2460,1,Drop-off,5,Food waste,3
25,308,4,2,2460,1,Door Pick-up,10,Limited food waste,1
16,308,5,1,2461,1,Drop-off,10,Food waste,1
97,308,5,2,2461,1,Door Pick-up,15,Commercial compost,4
68,308,6,1,2462,1,Drop-off,15,Commercial compost,3
87,308,6,2,2462,1,Door Pick-up,15,Limited food waste,3
47,308,7,1,2463,1,Door Pick-up,15,Food waste,2
117,308,7,2,2463,1,Door Pick-up,15,Limited food waste,4
26,308,8,1,2464,1,Drop-off,10,Limited food waste,1
65,308,8,2,2464,1,Door Pick-up,10,Commercial compost,3
40,309,1,1,2465,1,Drop-off,20,Commercial compost,2
80,309,1,2,2465,1,Drop-off,20,Food waste,3
3,309,2,1,2466,1,Door Pick-up,5,Commercial compost,1
84,309,2,2,2466,1,Drop-off,5,Limited food waste,3
23,309,3,1,2467,1,Door Pick-up,5,Limited food waste,1
106,309,3,2,2467,1,Drop-off,10,Food waste,4
74,309,4,1,2468,1,Drop-off,5,Food waste,3
25,309,4,2,2468,1,Door Pick-up,10,Limited food waste,1
16,309,5,1,2469,1,Drop-off,10,Food waste,1
97,309,5,2,2469,1,Door Pick-up,15,Commercial compost,4
68,309,6,1,2470,1,Drop-off,15,Commercial compost,3
87,309,6,2,2470,1,Door Pick-up,15,Limited food waste,3
47,309,7,1,2471,1,Door Pick-up,15,Food waste,2
117,309,7,2,2471,1,Door Pick-up,15,Limited food waste,4
26,309,8,1,2472,1,Drop-off,10,Limited food waste,1
65,309,8,2,2472,1,Door Pick-up,10,Commercial compost,3
40,310,1,1,2473,1,Drop-off,20,Commercial compost,2
80,310,1,2,2473,1,Drop-off,20,Food waste,3
3,310,2,1,2474,1,Door Pick-up,5,Commercial compost,1
84,310,2,2,2474,1,Drop-off,5,Limited food waste,3
23,310,3,1,2475,1,Door Pick-up,5,Limited food waste,1
106,310,3,2,2475,1,Drop-off,10,Food waste,4
74,310,4,1,2476,1,Drop-off,5,Food waste,3
25,310,4,2,2476,1,Door Pick-up,10,Limited food waste,1
16,310,5,1,2477,1,Drop-off,10,Food waste,1
97,310,5,2,2477,1,Door Pick-up,15,Commercial compost,4
68,310,6,1,2478,1,Drop-off,15,Commercial compost,3
87,310,6,2,2478,1,Door Pick-up,15,Limited food waste,3
47,310,7,1,2479,1,Door Pick-up,15,Food waste,2
117,310,7,2,2479,1,Door Pick-up,15,Limited food waste,4
26,310,8,1,2480,1,Drop-off,10,Limited food waste,1
65,310,8,2,2480,1,Door Pick-up,10,Commercial compost,3
40,311,1,1,2481,1,Drop-off,20,Commercial compost,2
80,311,1,2,2481,1,Drop-off,20,Food waste,3
3,311,2,1,2482,1,Door Pick-up,5,Commercial compost,1
84,311,2,2,2482,1,Drop-off,5,Limited food waste,3
23,311,3,1,2483,1,Door Pick-up,5,Limited food waste,1
106,311,3,2,2483,1,Drop-off,10,Food waste,4
74,311,4,1,2484,1,Drop-off,5,Food waste,3
25,311,4,2,2484,1,Door Pick-up,10,Limited food waste,1
16,311,5,1,2485,1,Drop-off,10,Food waste,1
97,311,5,2,2485,1,Door Pick-up,15,Commercial compost,4
68,311,6,1,2486,1,Drop-off,15,Commercial compost,3
87,311,6,2,2486,1,Door Pick-up,15,Limited food waste,3
47,311,7,1,2487,1,Door Pick-up,15,Food waste,2
117,311,7,2,2487,1,Door Pick-up,15,Limited food waste,4
26,311,8,1,2488,1,Drop-off,10,Limited food waste,1
65,311,8,2,2488,1,Door Pick-up,10,Commercial compost,3
40,312,1,1,2489,1,Drop-off,20,Commercial compost,2
80,312,1,2,2489,1,Drop-off,20,Food waste,3
3,312,2,1,2490,1,Door Pick-up,5,Commercial compost,1
84,312,2,2,2490,1,Drop-off,5,Limited food waste,3
23,312,3,1,2491,1,Door Pick-up,5,Limited food waste,1
106,312,3,2,2491,1,Drop-off,10,Food waste,4
74,312,4,1,2492,1,Drop-off,5,Food waste,3
25,312,4,2,2492,1,Door Pick-up,10,Limited food waste,1
16,312,5,1,2493,1,Drop-off,10,Food waste,1
97,312,5,2,2493,1,Door Pick-up,15,Commercial compost,4
68,312,6,1,2494,1,Drop-off,15,Commercial compost,3
87,312,6,2,2494,1,Door Pick-up,15,Limited food waste,3
47,312,7,1,2495,1,Door Pick-up,15,Food waste,2
117,312,7,2,2495,1,Door Pick-up,15,Limited food waste,4
26,312,8,1,2496,1,Drop-off,10,Limited food waste,1
65,312,8,2,2496,1,Door Pick-up,10,Commercial compost,3
40,313,1,1,2497,1,Drop-off,20,Commercial compost,2
80,313,1,2,2497,1,Drop-off,20,Food waste,3
3,313,2,1,2498,1,Door Pick-up,5,Commercial compost,1
84,313,2,2,2498,1,Drop-off,5,Limited food waste,3
23,313,3,1,2499,1,Door Pick-up,5,Limited food waste,1
106,313,3,2,2499,1,Drop-off,10,Food waste,4
74,313,4,1,2500,1,Drop-off,5,Food waste,3
25,313,4,2,2500,1,Door Pick-up,10,Limited food waste,1
16,313,5,1,2501,1,Drop-off,10,Food waste,1
97,313,5,2,2501,1,Door Pick-up,15,Commercial compost,4
68,313,6,1,2502,1,Drop-off,15,Commercial compost,3
87,313,6,2,2502,1,Door Pick-up,15,Limited food waste,3
47,313,7,1,2503,1,Door Pick-up,15,Food waste,2
117,313,7,2,2503,1,Door Pick-up,15,Limited food waste,4
26,313,8,1,2504,1,Drop-off,10,Limited food waste,1
65,313,8,2,2504,1,Door Pick-up,10,Commercial compost,3
40,314,1,1,2505,1,Drop-off,20,Commercial compost,2
80,314,1,2,2505,1,Drop-off,20,Food waste,3
3,314,2,1,2506,1,Door Pick-up,5,Commercial compost,1
84,314,2,2,2506,1,Drop-off,5,Limited food waste,3
23,314,3,1,2507,1,Door Pick-up,5,Limited food waste,1
106,314,3,2,2507,1,Drop-off,10,Food waste,4
74,314,4,1,2508,1,Drop-off,5,Food waste,3
25,314,4,2,2508,1,Door Pick-up,10,Limited food waste,1
16,314,5,1,2509,1,Drop-off,10,Food waste,1
97,314,5,2,2509,1,Door Pick-up,15,Commercial compost,4
68,314,6,1,2510,1,Drop-off,15,Commercial compost,3
87,314,6,2,2510,1,Door Pick-up,15,Limited food waste,3
47,314,7,1,2511,1,Door Pick-up,15,Food waste,2
117,314,7,2,2511,1,Door Pick-up,15,Limited food waste,4
26,314,8,1,2512,1,Drop-off,10,Limited food waste,1
65,314,8,2,2512,1,Door Pick-up,10,Commercial compost,3
40,315,1,1,2513,1,Drop-off,20,Commercial compost,2
80,315,1,2,2513,1,Drop-off,20,Food waste,3
3,315,2,1,2514,1,Door Pick-up,5,Commercial compost,1
84,315,2,2,2514,1,Drop-off,5,Limited food waste,3
23,315,3,1,2515,1,Door Pick-up,5,Limited food waste,1
106,315,3,2,2515,1,Drop-off,10,Food waste,4
74,315,4,1,2516,1,Drop-off,5,Food waste,3
25,315,4,2,2516,1,Door Pick-up,10,Limited food waste,1
16,315,5,1,2517,1,Drop-off,10,Food waste,1
97,315,5,2,2517,1,Door Pick-up,15,Commercial compost,4
68,315,6,1,2518,1,Drop-off,15,Commercial compost,3
87,315,6,2,2518,1,Door Pick-up,15,Limited food waste,3
47,315,7,1,2519,1,Door Pick-up,15,Food waste,2
117,315,7,2,2519,1,Door Pick-up,15,Limited food waste,4
26,315,8,1,2520,1,Drop-off,10,Limited food waste,1
65,315,8,2,2520,1,Door Pick-up,10,Commercial compost,3
40,316,1,1,2521,1,Drop-off,20,Commercial compost,2
80,316,1,2,2521,1,Drop-off,20,Food waste,3
3,316,2,1,2522,1,Door Pick-up,5,Commercial compost,1
84,316,2,2,2522,1,Drop-off,5,Limited food waste,3
23,316,3,1,2523,1,Door Pick-up,5,Limited food waste,1
106,316,3,2,2523,1,Drop-off,10,Food waste,4
74,316,4,1,2524,1,Drop-off,5,Food waste,3
25,316,4,2,2524,1,Door Pick-up,10,Limited food waste,1
16,316,5,1,2525,1,Drop-off,10,Food waste,1
97,316,5,2,2525,1,Door Pick-up,15,Commercial compost,4
68,316,6,1,2526,1,Drop-off,15,Commercial compost,3
87,316,6,2,2526,1,Door Pick-up,15,Limited food waste,3
47,316,7,1,2527,1,Door Pick-up,15,Food waste,2
117,316,7,2,2527,1,Door Pick-up,15,Limited food waste,4
26,316,8,1,2528,1,Drop-off,10,Limited food waste,1
65,316,8,2,2528,1,Door Pick-up,10,Commercial compost,3
40,317,1,1,2529,1,Drop-off,20,Commercial compost,2
80,317,1,2,2529,1,Drop-off,20,Food waste,3
3,317,2,1,2530,1,Door Pick-up,5,Commercial compost,1
84,317,2,2,2530,1,Drop-off,5,Limited food waste,3
23,317,3,1,2531,1,Door Pick-up,5,Limited food waste,1
106,317,3,2,2531,1,Drop-off,10,Food waste,4
74,317,4,1,2532,1,Drop-off,5,Food waste,3
25,317,4,2,2532,1,Door Pick-up,10,Limited food waste,1
16,317,5,1,2533,1,Drop-off,10,Food waste,1
97,317,5,2,2533,1,Door Pick-up,15,Commercial compost,4
68,317,6,1,2534,1,Drop-off,15,Commercial compost,3
87,317,6,2,2534,1,Door Pick-up,15,Limited food waste,3
47,317,7,1,2535,1,Door Pick-up,15,Food waste,2
117,317,7,2,2535,1,Door Pick-up,15,Limited food waste,4
26,317,8,1,2536,1,Drop-off,10,Limited food waste,1
65,317,8,2,2536,1,Door Pick-up,10,Commercial compost,3
40,318,1,1,2537,1,Drop-off,20,Commercial compost,2
80,318,1,2,2537,1,Drop-off,20,Food waste,3
3,318,2,1,2538,1,Door Pick-up,5,Commercial compost,1
84,318,2,2,2538,1,Drop-off,5,Limited food waste,3
23,318,3,1,2539,1,Door Pick-up,5,Limited food waste,1
106,318,3,2,2539,1,Drop-off,10,Food waste,4
74,318,4,1,2540,1,Drop-off,5,Food waste,3
25,318,4,2,2540,1,Door Pick-up,10,Limited food waste,1
16,318,5,1,2541,1,Drop-off,10,Food waste,1
97,318,5,2,2541,1,Door Pick-up,15,Commercial compost,4
68,318,6,1,2542,1,Drop-off,15,Commercial compost,3
87,318,6,2,2542,1,Door Pick-up,15,Limited food waste,3
47,318,7,1,2543,1,Door Pick-up,15,Food waste,2
117,318,7,2,2543,1,Door Pick-up,15,Limited food waste,4
26,318,8,1,2544,1,Drop-off,10,Limited food waste,1
65,318,8,2,2544,1,Door Pick-up,10,Commercial compost,3
40,319,1,1,2545,1,Drop-off,20,Commercial compost,2
80,319,1,2,2545,1,Drop-off,20,Food waste,3
3,319,2,1,2546,1,Door Pick-up,5,Commercial compost,1
84,319,2,2,2546,1,Drop-off,5,Limited food waste,3
23,319,3,1,2547,1,Door Pick-up,5,Limited food waste,1
106,319,3,2,2547,1,Drop-off,10,Food waste,4
74,319,4,1,2548,1,Drop-off,5,Food waste,3
25,319,4,2,2548,1,Door Pick-up,10,Limited food waste,1
16,319,5,1,2549,1,Drop-off,10,Food waste,1
97,319,5,2,2549,1,Door Pick-up,15,Commercial compost,4
68,319,6,1,2550,1,Drop-off,15,Commercial compost,3
87,319,6,2,2550,1,Door Pick-up,15,Limited food waste,3
47,319,7,1,2551,1,Door Pick-up,15,Food waste,2
117,319,7,2,2551,1,Door Pick-up,15,Limited food waste,4
26,319,8,1,2552,1,Drop-off,10,Limited food waste,1
65,319,8,2,2552,1,Door Pick-up,10,Commercial compost,3
40,320,1,1,2553,1,Drop-off,20,Commercial compost,2
80,320,1,2,2553,1,Drop-off,20,Food waste,3
3,320,2,1,2554,1,Door Pick-up,5,Commercial compost,1
84,320,2,2,2554,1,Drop-off,5,Limited food waste,3
23,320,3,1,2555,1,Door Pick-up,5,Limited food waste,1
106,320,3,2,2555,1,Drop-off,10,Food waste,4
74,320,4,1,2556,1,Drop-off,5,Food waste,3
25,320,4,2,2556,1,Door Pick-up,10,Limited food waste,1
16,320,5,1,2557,1,Drop-off,10,Food waste,1
97,320,5,2,2557,1,Door Pick-up,15,Commercial compost,4
68,320,6,1,2558,1,Drop-off,15,Commercial compost,3
87,320,6,2,2558,1,Door Pick-up,15,Limited food waste,3
47,320,7,1,2559,1,Door Pick-up,15,Food waste,2
117,320,7,2,2559,1,Door Pick-up,15,Limited food waste,4
26,320,8,1,2560,1,Drop-off,10,Limited food waste,1
65,320,8,2,2560,1,Door Pick-up,10,Commercial compost,3
40,321,1,1,2561,1,Drop-off,20,Commercial compost,2
80,321,1,2,2561,1,Drop-off,20,Food waste,3
3,321,2,1,2562,1,Door Pick-up,5,Commercial compost,1
84,321,2,2,2562,1,Drop-off,5,Limited food waste,3
23,321,3,1,2563,1,Door Pick-up,5,Limited food waste,1
106,321,3,2,2563,1,Drop-off,10,Food waste,4
74,321,4,1,2564,1,Drop-off,5,Food waste,3
25,321,4,2,2564,1,Door Pick-up,10,Limited food waste,1
16,321,5,1,2565,1,Drop-off,10,Food waste,1
97,321,5,2,2565,1,Door Pick-up,15,Commercial compost,4
68,321,6,1,2566,1,Drop-off,15,Commercial compost,3
87,321,6,2,2566,1,Door Pick-up,15,Limited food waste,3
47,321,7,1,2567,1,Door Pick-up,15,Food waste,2
117,321,7,2,2567,1,Door Pick-up,15,Limited food waste,4
26,321,8,1,2568,1,Drop-off,10,Limited food waste,1
65,321,8,2,2568,1,Door Pick-up,10,Commercial compost,3
40,322,1,1,2569,1,Drop-off,20,Commercial compost,2
80,322,1,2,2569,1,Drop-off,20,Food waste,3
3,322,2,1,2570,1,Door Pick-up,5,Commercial compost,1
84,322,2,2,2570,1,Drop-off,5,Limited food waste,3
23,322,3,1,2571,1,Door Pick-up,5,Limited food waste,1
106,322,3,2,2571,1,Drop-off,10,Food waste,4
74,322,4,1,2572,1,Drop-off,5,Food waste,3
25,322,4,2,2572,1,Door Pick-up,10,Limited food waste,1
16,322,5,1,2573,1,Drop-off,10,Food waste,1
97,322,5,2,2573,1,Door Pick-up,15,Commercial compost,4
68,322,6,1,2574,1,Drop-off,15,Commercial compost,3
87,322,6,2,2574,1,Door Pick-up,15,Limited food waste,3
47,322,7,1,2575,1,Door Pick-up,15,Food waste,2
117,322,7,2,2575,1,Door Pick-up,15,Limited food waste,4
26,322,8,1,2576,1,Drop-off,10,Limited food waste,1
65,322,8,2,2576,1,Door Pick-up,10,Commercial compost,3
40,323,1,1,2577,1,Drop-off,20,Commercial compost,2
80,323,1,2,2577,1,Drop-off,20,Food waste,3
3,323,2,1,2578,1,Door Pick-up,5,Commercial compost,1
84,323,2,2,2578,1,Drop-off,5,Limited food waste,3
23,323,3,1,2579,1,Door Pick-up,5,Limited food waste,1
106,323,3,2,2579,1,Drop-off,10,Food waste,4
74,323,4,1,2580,1,Drop-off,5,Food waste,3
25,323,4,2,2580,1,Door Pick-up,10,Limited food waste,1
16,323,5,1,2581,1,Drop-off,10,Food waste,1
97,323,5,2,2581,1,Door Pick-up,15,Commercial compost,4
68,323,6,1,2582,1,Drop-off,15,Commercial compost,3
87,323,6,2,2582,1,Door Pick-up,15,Limited food waste,3
47,323,7,1,2583,1,Door Pick-up,15,Food waste,2
117,323,7,2,2583,1,Door Pick-up,15,Limited food waste,4
26,323,8,1,2584,1,Drop-off,10,Limited food waste,1
65,323,8,2,2584,1,Door Pick-up,10,Commercial compost,3
40,324,1,1,2585,1,Drop-off,20,Commercial compost,2
80,324,1,2,2585,1,Drop-off,20,Food waste,3
3,324,2,1,2586,1,Door Pick-up,5,Commercial compost,1
84,324,2,2,2586,1,Drop-off,5,Limited food waste,3
23,324,3,1,2587,1,Door Pick-up,5,Limited food waste,1
106,324,3,2,2587,1,Drop-off,10,Food waste,4
74,324,4,1,2588,1,Drop-off,5,Food waste,3
25,324,4,2,2588,1,Door Pick-up,10,Limited food waste,1
16,324,5,1,2589,1,Drop-off,10,Food waste,1
97,324,5,2,2589,1,Door Pick-up,15,Commercial compost,4
68,324,6,1,2590,1,Drop-off,15,Commercial compost,3
87,324,6,2,2590,1,Door Pick-up,15,Limited food waste,3
